SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2014,462293.702,467737.334,231976.148,235761.186,28.3378,98.3945,18.3993,11951.134,25.518,10887.263,2.328,29.7744,15740.674,2323.578,33.609,4.2877,1.8638,28.647,104.5,3789.54,2027.6,1761.94,8.091,62.9001,60.5147,65.2951,53.5474,51.3412,55.7198,13.3345,12.3288,14.1834,5.881,5.3518,6.2416,722.688,46.0317,15156.016,1059.668,68.4146,162.3355,179.1487,145.2371,313.1994,355.8738,270.6022,145.343,168.682,122.2568,248.8118,291.0191,207.3979,-1064.044,-2.272
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2015,473180.965,478577.578,237380.044,241197.534,28.9946,98.4173,18.4857,12148.176,25.345,10793.227,2.255,30.7382,15928.729,2326.426,33.232,4.2332,1.8495,28.618,104.5,3780.553,2028.023,1752.53,7.887,63.3501,60.9187,65.7926,53.8026,51.5538,56.0189,13.398,12.3675,14.2678,5.9073,5.3683,6.2737,706.307,44.4366,15354.491,1031.149,65.7091,156.8855,173.9063,139.5733,305.9364,349.1336,262.7951,141.4574,164.9998,118.1382,243.5711,286.1724,201.745,-1355.009,-2.827
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2016,483974.192,489620.28,242901.288,246718.992,29.6636,98.4526,18.5722,12325.51,25.144,11292.176,2.306,30.0584,16064.674,2317.573,32.772,4.1758,1.835,28.616,104.5,3739.164,2011.405,1727.759,7.628,63.9259,61.4424,66.4203,54.1663,51.8626,56.4371,13.5015,12.4583,14.3792,5.9498,5.4074,6.3147,687.152,42.8452,15503.212,997.693,62.9087,150.3011,167.7151,132.5894,296.5248,340.5106,252.5626,136.2865,160.4595,112.2988,236.3687,279.7092,193.7635,-1033.415,-2.108
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2017,495266.368,500950.608,248574.598,252376.011,30.35,98.4938,18.6635,12437.387,24.8,11368.481,2.269,30.5486,16182.043,2311.377,32.266,4.1118,1.8138,28.62,104.5,3744.656,2019.453,1725.203,7.466,64.2752,61.7467,66.8157,54.3184,51.9522,56.6551,13.5813,12.5203,14.4726,5.9905,5.4375,6.3598,668.569,41.3743,15633.024,964.803,60.2777,146.839,164.8679,128.5031,291.6604,336.2191,247.0724,134.9364,160.0224,109.9731,233.6918,277.7511,190.2771,-1068.994,-2.131
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2018,506634.849,512657.921,254429.986,258227.936,31.0593,98.5292,18.7606,12702.048,24.756,12046.144,2.35,29.4956,16458.718,2341.013,32.078,4.0876,1.8104,28.601,104.5,3756.67,2032.59,1724.08,7.322,64.631,62.0455,67.2323,54.508,52.0864,56.9034,13.6343,12.5521,14.5434,6.0099,5.4489,6.3822,656.802,40.0127,15916.205,942.732,58.0599,142.6302,161.1292,123.8031,286.1391,331.5226,240.661,132.1832,157.8826,106.5667,229.9661,274.7725,185.7436,-655.971,-1.278
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2019,518680.993,524971.858,260584.146,264387.713,31.8053,98.5614,18.8682,12981.839,24.714,12581.731,2.397,28.9173,16756.385,2384.293,31.9,4.061,1.8046,28.573,104.5,3774.546,2043.901,1730.645,7.186,64.9831,62.3883,67.5915,54.7229,52.291,57.1269,13.7069,12.6091,14.6283,6.0406,5.4718,6.4162,648.69,38.8234,16218.137,926.49,56.1556,138.7061,156.9365,120.1559,280.7218,325.9614,235.4058,129.3168,154.7808,103.9336,226.0199,270.6184,182.0088,-400.129,-0.762
17,1636,h,,,432.0,5,Development group,1803,Land-locked Developing Countries (LLDC),2,Medium,2020,531262.724,537864.814,267051.492,270813.322,32.5865,98.6109,18.9847,12926.044,24.035,13204.18,2.455,28.2341,17019.576,2407.004,31.646,4.024,1.7934,28.559,104.4,4093.532,2227.04,1866.492,7.611,64.0608,61.3899,66.7935,53.5835,51.058,56.1331,12.7872,11.5969,13.8221,5.5998,4.954,6.0463,640.241,37.7121,16486.37,911.101,54.3794,135.588,153.5943,117.2783,293.278,342.3136,244.0303,131.6866,158.1484,105.3015,241.212,290.0178,192.8707,278.095,0.517
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2000,57338.657,57722.558,29030.144,28692.413,48.4141,101.1771,24.4668,891.562,15.429,767.801,1.33,52.1163,1319.552,189.773,22.835,2.8433,1.2756,27.809,105.3,427.99,235.191,192.799,7.406,68.4526,66.0146,71.0457,58.0811,55.7998,60.4898,15.809,14.5745,16.9892,7.6641,6.9988,8.2144,54.457,41.3482,1276.977,73.487,55.9829,116.0566,130.0023,101.5048,235.6378,270.9298,198.5556,98.4075,117.2534,78.9497,182.3593,216.402,146.9055,-123.483,-2.137
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2001,58106.458,58474.299,29409.847,29064.452,49.0446,101.1884,24.6655,867.416,14.819,735.682,1.258,55.0991,1299.994,189.662,22.209,2.78,1.249,27.808,105.2,432.578,237.899,194.679,7.39,68.6337,66.1914,71.2339,58.1924,55.9083,60.6073,15.8989,14.654,17.0927,7.7127,7.0378,8.2728,53.074,40.7688,1258.44,71.518,54.9498,114.9678,128.7056,100.6296,233.7159,268.861,196.8025,97.9141,116.4963,78.73,181.2432,215.1025,145.9931,-131.539,-2.247
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2002,58842.14,59206.676,29773.718,29432.958,49.6589,101.1578,24.8514,868.411,14.651,729.072,1.231,56.3077,1305.753,189.213,22.029,2.7728,1.2478,27.857,105.2,437.342,241.159,196.183,7.378,68.8566,66.3825,71.4984,58.3107,55.9933,60.7688,15.9745,14.701,17.2037,7.7402,7.0445,8.322,51.898,39.7345,1264.902,69.801,53.4914,113.1255,126.7167,98.9377,231.0014,266.4389,193.7918,97.0276,115.5866,77.8694,179.7121,213.8593,144.1721,-139.092,-2.347
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2003,59571.212,59941.763,30137.288,29804.475,50.2754,101.1167,25.0363,859.496,14.325,741.102,1.236,56.0799,1300.611,187.983,21.677,2.738,1.2339,27.876,105.2,441.115,243.412,197.703,7.352,69.0807,66.6089,71.7215,58.4438,56.1097,60.9221,16.0205,14.7248,17.2762,7.7393,7.0228,8.3416,50.827,39.0816,1260.431,68.13,52.3938,110.8975,124.0596,97.175,227.6918,262.8751,190.8279,95.4067,113.737,76.5014,177.4208,211.4911,142.0211,-118.232,-1.971
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2004,60312.314,60687.966,30512.11,30175.856,50.9013,101.1143,25.2213,845.138,13.916,751.303,1.238,55.9893,1295.718,186.582,21.335,2.7013,1.214,27.863,105.2,450.58,248.596,201.984,7.419,69.0064,66.5374,71.6465,58.5037,56.1469,61.0099,16.088,14.7593,17.3797,7.7715,7.0219,8.4019,51.101,39.4289,1255.419,69.329,53.4834,113.1063,125.8303,99.85,228.8091,263.6228,192.3814,95.478,113.6163,76.7708,176.943,210.9302,141.658,-93.611,-1.541
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2005,61063.617,61474.396,30915.175,30559.221,51.5609,101.1648,25.4114,844.751,13.74,821.557,1.336,51.8823,1291.387,185.716,21.004,2.6644,1.2042,27.866,105.3,446.636,247.592,199.044,7.264,69.5725,67.0206,72.308,58.8084,56.3964,61.3788,16.1978,14.822,17.5395,7.8165,7.0347,8.4725,49.022,37.959,1252.348,65.357,50.618,107.2406,120.2257,93.6877,220.8135,256.2224,183.7434,91.918,109.9758,73.2826,171.9413,206.14,136.444,-22.962,-0.373
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2006,61885.174,62339.31,31370.351,30968.96,52.2863,101.2961,25.6135,834.697,13.398,908.273,1.457,47.5736,1284.914,185.166,20.625,2.6211,1.1865,27.898,105.3,450.217,249.43,200.787,7.227,69.816,67.2696,72.5436,58.9735,56.5702,61.5325,16.2631,14.8774,17.6129,7.8541,7.0636,8.5114,48.092,37.3921,1246.514,63.816,49.6129,105.0579,117.7812,91.7559,217.2737,252.1457,180.7493,90.0353,107.5853,71.8917,169.274,202.8526,134.4033,73.811,1.185
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2007,62793.447,63245.048,31853.202,31391.846,53.046,101.4697,25.8308,835.021,13.211,903.202,1.428,48.5397,1289.35,186.343,20.399,2.5966,1.1771,27.926,105.3,454.329,251.776,202.553,7.188,70.0658,67.5234,72.7903,59.1595,56.7608,61.7148,16.3451,14.9414,17.7126,7.9112,7.1085,8.5736,47.395,36.7388,1251.369,62.765,48.6786,102.9856,115.3365,90.0438,213.7245,247.9953,177.7707,88.0398,104.984,70.4709,166.4198,199.3429,132.1655,68.312,1.081
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2008,63696.649,64148.83,32334.5,31814.331,53.804,101.635,26.0634,850.402,13.262,904.363,1.41,49.1594,1308.923,189.666,20.412,2.6013,1.1821,27.921,105.3,458.521,254.76,203.761,7.15,70.3484,67.7617,73.1257,59.3537,56.9139,61.958,16.4134,15.003,17.7858,7.9588,7.1631,8.6092,46.826,35.8219,1271.189,61.871,47.5123,100.2366,113.0364,86.7806,209.5613,244.4511,172.8344,85.6528,103.0332,67.5509,163.228,196.7148,128.2624,54.187,0.845
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2009,64601.012,65055.634,32816.029,32239.605,54.5646,101.7879,26.3136,862.349,13.259,909.244,1.398,49.5813,1323.928,189.717,20.356,2.5979,1.1832,27.936,105.3,461.579,257.103,204.476,7.097,70.6697,68.0534,73.484,59.5748,57.1064,62.215,16.5223,15.0881,17.9186,8.0351,7.2329,8.6883,46.21,34.9783,1286.479,60.703,46.2324,97.6162,110.3658,84.183,205.2096,240.1877,168.3118,83.6148,100.8971,65.5566,160.0112,193.5438,124.9127,47.194,0.726
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2010,65510.256,65870.84,33244.207,32626.632,55.2483,101.8929,26.561,771.862,11.713,721.167,1.095,63.3011,1327.869,190.3,20.15,2.5744,1.122,27.929,105.3,556.007,299.899,256.108,8.437,67.1929,65.1855,69.3191,57.5343,55.5299,59.651,16.2326,14.8958,17.5246,8.0288,7.2576,8.6528,50.281,37.9159,1288.096,74.384,56.4598,142.6856,149.0243,136.0715,260.0497,286.3896,232.6073,115.0658,126.7371,102.9559,198.1409,224.9475,170.3224,-50.519,-0.767
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2011,66231.423,66614.452,33623.715,32990.738,55.872,101.9187,26.7877,866.348,12.995,766.059,1.15,60.2737,1338.13,189.063,20.071,2.5704,1.1734,27.96,105.3,471.782,263.307,208.475,7.076,71.0957,68.4506,73.9429,59.9018,57.4083,62.5712,16.7421,15.3151,18.1253,8.1958,7.4246,8.8164,45.156,33.8173,1301.247,59.253,44.6815,95.1827,108.2152,81.408,200.3254,235.5871,162.9674,81.6954,99.2226,63.2897,156.255,190.0092,120.7545,-100.156,-1.502
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2012,66997.482,67397.005,34021.608,33375.397,56.5284,101.9362,27.0171,858.763,12.736,799.046,1.186,58.4441,1333.642,184.909,19.779,2.5402,1.1622,28.004,105.3,474.879,264.665,210.214,7.043,71.3962,68.7699,74.2156,60.0977,57.6282,62.7334,16.8438,15.4455,18.1935,8.262,7.5226,8.8535,44.201,33.148,1297.442,57.642,43.428,92.6042,105.5763,78.8853,196.4694,231.4461,159.4139,80.0498,97.3921,61.8338,153.6113,187.0019,118.4935,-59.604,-0.884
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2013,67796.528,68192.572,34423.723,33768.849,57.1957,101.9393,27.2625,846.376,12.406,792.088,1.162,59.6512,1326.148,178.564,19.439,2.5047,1.1476,28.052,105.3,479.772,267.474,212.298,7.033,71.595,68.9519,74.4302,60.2245,57.743,62.8703,16.9276,15.5349,18.2673,8.3272,7.6008,8.904,43.282,32.6372,1290.557,56.288,42.5348,91.0946,104.2068,77.2016,194.2714,229.5064,156.8887,79.3564,96.8555,60.9454,152.2617,185.8491,116.8849,-54.134,-0.794
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2014,68588.616,68979.527,34813.798,34165.728,57.8557,101.8968,27.5125,839.373,12.163,781.821,1.133,61.178,1326.361,172.713,19.22,2.4844,1.1401,28.117,105.2,486.988,271.653,215.335,7.057,71.7563,69.0982,74.6075,60.3081,57.8128,62.9687,16.9635,15.5705,18.3017,8.3578,7.6366,8.9286,42.473,32.0445,1291.272,55.086,41.6239,89.451,102.6604,75.4522,192.2369,227.6973,154.5818,78.6695,96.3269,60.0833,151.1269,184.9193,115.4991,-57.391,-0.832
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2015,69370.437,69737.593,35193.522,34544.071,58.4915,101.8801,27.7694,831.973,11.921,734.312,1.053,65.8259,1326.14,168.578,19.002,2.4633,1.1322,28.166,105.3,494.167,276.78,217.387,7.081,71.9234,69.2035,74.8487,60.4004,57.8437,63.1343,17.0016,15.5726,18.3779,8.3969,7.6496,8.9909,41.65,31.4367,1291.592,53.865,40.7366,87.6889,101.2142,73.349,190.1133,226.3166,151.6126,77.8146,95.9638,58.6899,149.8673,184.3862,113.4168,-97.48,-1.397
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2016,70104.749,70454.39,35556.105,34898.285,59.0927,101.885,28.0349,802.565,11.383,699.283,0.993,69.8033,1305.64,163.954,18.519,2.408,1.1077,28.178,105.2,503.075,282.503,220.572,7.136,72.0044,69.2473,74.9763,60.4482,57.8536,63.2293,17.0231,15.5532,18.4436,8.4269,7.6443,9.0532,40.808,31.204,1271.764,52.758,40.3078,86.7911,100.2974,72.4515,189.0842,225.4048,150.429,77.3756,95.5032,58.2404,149.2208,183.842,112.631,-103.349,-1.466
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2017,70804.032,71143.828,35903.425,35240.403,59.671,101.8814,28.3111,783.483,11.006,679.592,0.955,72.5809,1295.36,160.838,18.196,2.3748,1.0938,28.201,105.2,511.877,287.304,224.573,7.19,72.1283,69.3802,75.09,60.4971,57.9121,63.2676,17.0376,15.5444,18.483,8.4527,7.643,9.1031,39.815,30.672,1262.181,51.276,39.4215,85.1491,98.2615,71.218,187.3705,223.0046,149.4717,76.6465,94.1718,58.133,148.3691,182.2626,112.5714,-103.567,-1.455
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2018,71483.624,71869.588,36267.972,35601.616,60.2797,101.8717,28.5906,767.575,10.682,771.928,1.074,64.5388,1289.69,157.645,17.947,2.3522,1.0846,28.245,105.2,522.115,293.42,228.695,7.265,72.2182,69.4418,75.2141,60.5082,57.8914,63.317,17.0507,15.5364,18.5173,8.4696,7.6538,9.1231,38.861,30.0792,1257.176,49.857,38.5014,83.9694,97.1296,69.9705,186.3213,222.2351,148.0975,76.5049,94.1876,57.7885,148.2365,182.4473,112.0711,4.422,0.062
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2019,72255.552,72558.35,36601.881,35956.469,60.8574,101.795,28.8731,754.834,10.393,605.596,0.835,83.0116,1284.929,153.888,17.692,2.3267,1.0744,28.275,105.2,530.095,298.187,231.908,7.299,72.3776,69.5592,75.4181,60.6071,57.9505,63.4577,17.1423,15.6225,18.6081,8.5555,7.759,9.1868,38.026,29.5362,1253.006,48.691,37.7305,82.7235,96.2731,68.2882,184.9752,221.5312,146.0208,75.9361,94.08,56.6893,147.6145,182.4442,110.7492,-149.096,-2.053
18,1637,i,,,722.0,5,Development group,1803,Small Island Developing States (SIDS),2,Medium,2020,72861.148,73173.242,36886.756,36286.486,61.3731,101.6542,29.1655,723.023,9.875,624.188,0.853,81.2599,1276.904,146.824,17.44,2.3049,1.0656,28.334,105.2,553.881,313.746,240.135,7.565,72.1998,69.2924,75.3694,60.3292,57.5733,63.3206,16.8962,15.2609,18.5067,8.2656,7.3432,9.0243,37.075,28.962,1245.688,47.241,36.7971,81.4308,94.7924,67.2084,186.1026,223.508,146.258,76.9212,95.4243,57.3084,149.8716,185.6516,112.0105,-98.658,-1.348
